rank,customer_id,risk_score,customer_type,country,province,city,gender,marital_status,occupation_code,occupation_title,income,age_years,account_tenure_days,industry_code,industry,employee_count,sales,business_age_days,days_established_to_onboard,revenue_per_employee,income_occupation_flag,is_individual,emt_amt_sum,wire_count,wire_amt_sum,eft_debit_sum,cheque_count,card_foreign_rate,risk_flags,known_fraud
592,SYNID0109212463,0.00039180091807924987,individual,CA,MB,WINNIPEG,FEMALE,Married,OTHER,unknown,73700.0,38.90759753593429,3875.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,17460.82,0.0,0.0,0.0,4.0,0.0,high EMT volume (top 10%),0
593,SYNID0109328399,0.00038983392292043725,individual,CA,unknown,other,MALE,Divorced,SELF_EMPLOYED,unknown,46274.0,49.869952087611225,6855.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2511.91,0.0,0.0,1621.2,3.0,0.1751412429378531,,0
594,SYNID0101826987,0.00038934766929377205,individual,CA,unknown,other,MALE,Unknown,STUDENT,unknown,10.0,14.674880219028063,5220.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,4.0,0.0,student,0
595,SYNID0105416607,0.0003881428989576534,individual,CA,SK,SASKATOON,MALE,Married,31209,Other professional occupations in health diagnosing and treating,89659.0,52.04106776180698,8293.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,724.33,0.0,0.0,488.36,1.0,0.16666666666666666,,0
596,SYNID0109106739,0.00038690236225093335,individual,CA,ON,SCARBOROUGH,MALE,Unknown,63200,Cooks,80948.0,56.09582477754962,2979.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2863.61,0.0,0.0,2279.77,1.0,0.0,,0
597,SYNID0108321024,0.00038507446078591177,individual,CA,BC,SURREY,FEMALE,Married,SELF_EMPLOYED,unknown,104875.0,51.87405886379192,8593.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,,0
598,SYNID0101898987,0.0003850510789962977,individual,CA,ON,SARNIA,FEMALE,unknown,65201,"Food counter attendants, kitchen helpers and related support occupations",33238.0,62.08350444900753,6304.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,243.52,0.0,0.0,809.77,3.0,0.0,,0
599,SYNID0107082171,0.0003843012111147664,individual,CA,ON,CAMBRIDGE,MALE,Single,SELF_EMPLOYED,unknown,0.0,52.98562628336756,3710.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,13.0,0.0,high cheque activity (top 10%),0
600,SYNID0107007068,0.00038404616644350495,individual,CA,ON,TORONTO,MALE,unknown,RETIRED,unknown,0.0,,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,5864.74,3.0,0.0,high EFT outflows (top 10%),0
601,SYNID0108974294,0.000380162251411074,individual,CA,unknown,other,MALE,Single,RETIRED,unknown,84279.0,72.01095140314852,12273.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,20877.92,0.0,0.0,922.08,3.0,0.14634146341463414,high EMT volume (top 10%),0
602,SYNID0109375742,0.0003781646098939281,individual,CA,unknown,other,MALE,Married,95109,"Other labourers in processing, manufacturing and utilities",0.0,57.223819301848046,2203.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,5254.2,0.0,0.0,1319.5499999999997,3.0,0.11188811188811189,,0
603,SYNID0100686442,0.00037767251438583087,individual,CA,unknown,other,MALE,Single,OTHER,unknown,41930.0,68.12046543463381,8235.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1101.5,0.0,0.3191489361702128,30%+ foreign card transactions,0
604,SYNID0104347283,0.00037751012714938754,individual,CA,QC,MONTREAL,MALE,Married,SELF_EMPLOYED,unknown,132798.0,47.148528405201915,3748.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,13509.029999999999,0.0,0.0,2368.2,0.0,0.14285714285714285,high EMT volume (top 10%),0
605,SYNID0102655494,0.00037662195353175637,individual,CA,ON,KITCHENER,FEMALE,Married,RETIRED,unknown,51809.0,67.26078028747433,11936.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2297.13,0.0,0.0,1369.3500000000001,0.0,0.15,,0
606,SYNID0108325078,0.0003759841430214628,individual,CA,unknown,other,MALE,Married,3211,Technical occupations in dental health care,0.0,58.729637234770706,3424.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1041.01,0.0,0.0,1621.74,0.0,0.21428571428571427,,0
607,SYNID0109291379,0.0003753148956537269,individual,CA,unknown,other,MALE,Married,10010,Financial managers,101999.0,69.1854893908282,10605.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,496.15999999999997,0.0,0.0,4689.67,6.0,0.2,,0
608,SYNID0100075150,0.0003675065930862295,individual,CA,ON,BRAMPTON,MALE,Married,20012,Computer and information systems managers,97040.0,42.59822039698837,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,6742.71,0.0,0.0,160.44,12.0,0.09090909090909091,high cheque activity (top 10%),0
609,SYNID0106538257,0.0003564240594134882,individual,CA,AB,SPRUCE GROVE,unknown,Single,RETIRED,unknown,47378.0,81.29774127310061,8981.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,5281.1900000000005,4.0,0.0,high EFT outflows (top 10%),0
610,SYNID0102936309,0.0003549620544702916,individual,CA,ON,SCARBOROUGH,MALE,Unknown,10019,Other administrative services managers,27751.0,68.45722108145107,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1339.4899999999998,0.0,0.0,1391.55,0.0,0.0,,0
611,SYNID0100912833,0.00035188381169388744,individual,CA,ON,KANATA,FEMALE,Single,OTHER,unknown,0.0,43.7700205338809,10029.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1080.53,0.0,0.0,358.13,3.0,0.0,,0
612,SYNID0109503355,0.0003491205458188105,individual,CA,unknown,other,MALE,Single,OTHER,unknown,48224.0,63.006160164271044,13804.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,4072.96,1.0,1.0,30%+ foreign card transactions,0
613,SYNID0100244693,0.0003490828277341994,individual,CA,unknown,other,unknown,Married,64409,Other customer and information services representatives,48339.0,,3715.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0
614,SYNID0101922420,0.0003452804823380697,individual,CA,BC,VICTORIA,unknown,Married,OTHER,unknown,95018.0,69.22655715263518,4058.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0
615,SYNID0106862202,0.0003437410947812318,individual,CA,BC,VANCOUVER,MALE,Unknown,SELF_EMPLOYED,unknown,0.0,36.67898699520876,822.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4297.91,0.0,0.0,206.23,2.0,0.0,,0
616,SYNID0100785770,0.00034321611109109805,individual,CA,ON,MISSISSAUGA,FEMALE,Single,64409,Other customer and information services representatives,50405.0,43.885010266940455,7204.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1053.67,0.0,0.0,1601.87,10.0,0.0,high cheque activity (top 10%),0
617,SYNID0109823163,0.00034287805892795834,individual,CA,unknown,other,MALE,Unknown,SELF_EMPLOYED,unknown,0.0,61.40451745379877,5110.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,,0
618,SYNID0100765762,0.0003411277175370397,individual,CA,ON,STONEY CREEK,MALE,Married,UNEMPLOYED,unknown,0.0,,6915.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1618.48,0.0,0.0,unemployed,0
619,SYNID0103139816,0.00034086005111338746,individual,CA,ON,BOWMANVILLE,MALE,Married,SELF_EMPLOYED,unknown,81942.0,,6221.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2913.73,0.0,0.0,648.0799999999999,1.0,0.14285714285714285,,0
620,SYNID0100690458,0.0003358801003276277,individual,CA,ON,WHITBY,MALE,Single,14100,General office support workers,51298.0,62.223134839151264,9298.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,2505.48,1.0,0.16363636363636364,,0
621,SYNID0109357499,0.0003308055886040871,individual,CA,QC,QUEBEC,MALE,Married,SELF_EMPLOYED,unknown,61796.0,44.596851471594796,7539.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,8229.17,0.0,0.0,1381.01,2.0,0.0,,0
622,SYNID0102729790,0.00032804659347857734,individual,CA,unknown,other,MALE,Unknown,OTHER,unknown,0.0,,12775.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,5191.29,0.0,0.0,6481.210000000001,0.0,0.18181818181818182,high EFT outflows (top 10%),0
623,SYNID0100165492,0.0003251229820698029,individual,CA,AB,CALGARY,MALE,Married,OTHER,unknown,118236.0,42.72689938398357,4087.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1488.3300000000002,0.0,0.0,1286.58,1.0,0.12962962962962962,,0
624,SYNID0103924108,0.0003236717694766789,individual,CA,ON,BARRIE,MALE,Married,OTHER,unknown,36332.0,77.3305954825462,7338.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,2319.14,0.0,0.07692307692307693,,0
625,SYNID0105058742,0.00032120390835078824,individual,CA,ON,ST CATHARINES,MALE,Married,RETIRED,unknown,54198.0,67.09103353867214,10930.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1951.53,0.0,0.0,971.39,9.0,0.1794871794871795,high cheque activity (top 10%),0
626,SYNID0102414209,0.0003211155873586894,individual,CA,BC,ABBOTSFORD,MALE,Married,OTHER,unknown,21339.0,78.1327857631759,9452.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,9530.490000000002,0.0,0.0,0.0,0.0,0.0,high EMT volume (top 10%),0
627,SYNID0108589950,0.0003204922220853969,individual,CA,AB,CALGARY,MALE,Married,SELF_EMPLOYED,unknown,77191.0,63.110198494182065,7698.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,6662.09,0.0,0.0,1326.92,3.0,0.22641509433962265,,0
628,SYNID0104475565,0.0003187096420815065,individual,CA,BC,MAPLE RIDGE,FEMALE,Married,10010,Financial managers,37091.0,54.8911704312115,4753.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,2948.89,0.0,0.0,,0
629,SYNID0200598200,0.0003180955441132719,smallbusiness,CA,unknown,other,unknown,unknown,unknown,unknown,0.0,,5731.0,8599,Other Educational Services,1.0,330934.0,5875.0,144.0,330934.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.5555555555555556,30%+ foreign card transactions,0
630,SYNID0109220856,0.00031784524075839253,individual,CA,ON,KITCHENER,MALE,Single,OTHER,unknown,0.0,32.93360711841205,8466.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,16.68,0.0,0.0,1697.3700000000001,2.0,0.0,,0
631,SYNID0200143186,0.00031534535022899204,smallbusiness,CA,unknown,other,unknown,unknown,unknown,unknown,0.0,,5356.0,4229,Other Structural and Related Work,1.0,167004.0,5440.0,84.0,167004.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0
632,SYNID0200219097,0.00031449960069772055,smallbusiness,CA,unknown,other,unknown,unknown,unknown,unknown,0.0,,,8599,Other Educational Services,1.0,183310.0,8991.0,,183310.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0
633,SYNID0101472402,0.0003135250875938061,individual,CA,unknown,other,MALE,Married,RETIRED,unknown,9.0,73.03764544832306,4185.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,6203.85,1.0,0.5,high EFT outflows (top 10%); 30%+ foreign card transactions,0
634,SYNID0103216084,0.00031300457544244475,individual,CA,unknown,other,FEMALE,Single,SELF_EMPLOYED,unknown,91917.0,40.94455852156057,6243.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,9632.39,0.0,0.0,1558.44,2.0,0.0,high EMT volume (top 10%),0
635,SYNID0104899605,0.000305705542708974,individual,CA,unknown,other,FEMALE,Unknown,SELF_EMPLOYED,unknown,50672.0,52.837782340862425,2450.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2648.08,0.0,0.0,689.37,6.0,0.19298245614035087,,0
636,SYNID0107766109,0.000304851599778477,individual,CA,unknown,other,MALE,Married,OTHER,unknown,126615.0,45.23477070499658,2156.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.2,,0
637,SYNID0101896510,0.0003045484236048101,individual,CA,ON,LONDON,FEMALE,Married,RETIRED,unknown,0.0,,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1259.84,0.0,0.0,,0
638,SYNID0108551570,0.00030397997548079327,individual,CA,MB,WINNIPEG,FEMALE,Married,OTHER,unknown,71573.0,58.48870636550308,11120.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,6028.7699999999995,0.0,0.0,984.83,3.0,0.2,,0
639,SYNID0100665486,0.0003032917188996993,individual,CA,unknown,other,FEMALE,Single,RETIRED,unknown,43603.0,64.16700889801506,12499.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,11435.7,0.0,0.0,3649.3099999999995,0.0,0.09090909090909091,high EMT volume (top 10%),0
640,SYNID0100969296,0.00030253137297393275,individual,CA,ON,THORNHILL,MALE,Single,OTHER,unknown,29116.0,62.954140999315534,12304.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0
641,SYNID0108713326,0.00030238085870464124,individual,CA,ON,LONDON,MALE,Married,OTHER,unknown,0.0,62.68583162217659,9119.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,8250.38,5.0,0.16666666666666666,high EFT outflows (top 10%),0
642,SYNID0108122730,0.00030169055451828136,individual,CA,ON,MISSISSAUGA,MALE,Divorced,RETIRED,unknown,12816.0,78.19028062970568,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,420.66999999999996,0.0,0.0,,0
643,SYNID0103964619,0.0002989346777746793,individual,CA,unknown,other,FEMALE,Single,72310,Carpenters,0.0,20.487337440109513,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2779.69,0.0,0.0,121.05,6.0,0.0,,0
644,SYNID0106548077,0.00028965594073273405,individual,CA,unknown,other,MALE,Married,73300,Transport truck drivers,0.0,41.39356605065024,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2163.41,0.0,0.0,860.59,1.0,0.12,,0
645,SYNID0102215781,0.00028763102691386144,individual,CA,unknown,other,MALE,Married,11201,Professional occupations in business management consulting,111831.0,44.67624914442163,503.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,4140.3,4.0,0.16666666666666666,,0
646,SYNID0104215354,0.00028528696067060534,individual,CA,BC,SURREY,MALE,Married,OTHER,unknown,0.0,49.17180013689254,3301.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,176.78,0.0,0.0,123.19,0.0,0.0,,0
647,SYNID0109007572,0.00028384310052452863,individual,CA,BC,VICTORIA,MALE,Married,OTHER,unknown,81658.0,58.72689938398357,8903.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,15951.0,0.0,0.0,0.0,0.0,0.0,high EMT volume (top 10%),0
648,SYNID0102468863,0.00028284248332010985,individual,CA,AB,EDMONTON,MALE,Married,41221,Elementary school and kindergarten teachers,104370.0,71.58932238193019,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1593.44,0.0,0.0,,0
649,SYNID0108937282,0.0002810538628876111,individual,CA,ON,BRAMPTON,MALE,unknown,22221,User support technicians,130014.0,53.1854893908282,10352.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4345.29,0.0,0.0,2028.8000000000002,3.0,0.0,,0
650,SYNID0103988586,0.0002801274484535646,individual,CA,ON,THOROLD,MALE,Single,RETIRED,unknown,37776.0,61.01574264202601,6915.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,3.0,0.0,,0
651,SYNID0102374579,0.00028009537669210086,individual,CA,ON,SCARBOROUGH,unknown,Unknown,RETIRED,unknown,0.0,90.81724845995893,2713.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,8197.04,0.0,0.0,high EFT outflows (top 10%),0
652,SYNID0103274975,0.000278514079180119,individual,CA,ON,STOUFFVILLE,FEMALE,Married,RETIRED,unknown,75850.0,60.407939767282684,10918.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2148.69,0.0,0.0,1496.6299999999999,12.0,0.2,high cheque activity (top 10%),0
653,SYNID0106490184,0.0002774667604552611,individual,CA,BC,SURREY,MALE,Married,RETIRED,unknown,91881.0,72.61875427789185,4425.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,756.8299999999999,0.0,0.0,1341.53,16.0,0.0,high cheque activity (top 10%),0
654,SYNID0106641837,0.0002743719482022806,individual,CA,ON,MILTON,MALE,unknown,70010,Construction managers,65612.0,56.342231348391515,9019.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,5143.72,3.0,0.0,high EFT outflows (top 10%),0
655,SYNID0103300216,0.0002736158909118196,individual,CA,unknown,other,MALE,Married,12010,"Supervisors, general office and administrative support workers",76337.0,52.84325804243669,2162.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2158.1800000000003,0.0,0.0,0.0,0.0,0.0,,0
656,SYNID0104715873,0.0002713351656782184,individual,CA,SK,SASKATOON,MALE,Married,11101,Financial and investment analysts,64258.0,74.54893908281998,2167.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,3.0,0.0,,0
657,SYNID0101081253,0.000270479859438139,individual,CA,ON,MISSISSAUGA,FEMALE,unknown,72106,Welders and related machine operators,58574.0,59.53182751540041,13539.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,2182.62,0.0,0.0,,0
658,SYNID0102162708,0.000269009220480212,individual,CA,ON,KINGSTON,FEMALE,unknown,UNEMPLOYED,unknown,21489.0,62.2258726899384,10695.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,390.13,1.0,0.0,unemployed,0
659,SYNID0102299337,0.0002688587302552721,individual,CA,ON,BRANTFORD,MALE,Married,RETIRED,unknown,0.0,71.78918548939083,3935.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,9077.73,0.0,0.0,20.41,43.0,0.1506849315068493,high cheque activity (top 10%),0
660,SYNID0108631113,0.0002662396625571845,individual,CA,ON,TORONTO,MALE,Married,RETIRED,unknown,28885.0,71.50444900752909,10599.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1385.02,5.0,0.26666666666666666,,0
661,SYNID0104300314,0.00026275322545404607,individual,CA,SK,SASKATOON,MALE,Married,313,Nursing and allied health professionals,66597.0,63.7782340862423,4978.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3151.1400000000003,0.0,0.0,3092.5,4.0,0.3333333333333333,30%+ foreign card transactions,0
662,SYNID0107458311,0.0002613362360442443,individual,CA,BC,PRINCE GEORGE,MALE,Unknown,OTHER,unknown,0.0,66.73511293634498,2677.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,834.52,0.0,0.0,,0
663,SYNID0105554152,0.0002578464906276138,individual,CA,ON,TORONTO,FEMALE,Married,OTHER,unknown,0.0,41.880903490759756,3527.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,230.6,1.0,0.0,,0
664,SYNID0106977495,0.0002555205482262067,individual,CA,unknown,other,unknown,Single,65100,Cashiers,0.0,63.32375085557837,2478.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,384.13000000000005,0.0,0.0,,0
665,SYNID0109180244,0.0002534696309345373,individual,CA,unknown,other,MALE,Unknown,SELF_EMPLOYED,unknown,4112.0,,2751.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1741.6,0.0,0.0,359.24,1.0,0.3125,30%+ foreign card transactions,0
666,SYNID0102541338,0.0002524636983619515,individual,CA,QC,QUEBEC,MALE,Married,OTHER,unknown,0.0,,6391.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2117.54,0.0,0.0,5114.150000000001,3.0,0.0,,0
667,SYNID0109190802,0.000252420705389577,individual,CA,ON,TORONTO,FEMALE,Single,RETIRED,unknown,35974.0,63.030800821355236,8832.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,5941.01,15.0,0.14705882352941177,high EFT outflows (top 10%); high cheque activity (top 10%),0
668,SYNID0107682697,0.0002488021944751792,individual,CA,ON,MISSISSAUGA,MALE,Married,OTHER,unknown,70476.0,49.804243668720055,4659.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,2203.95,0.0,0.0,,0
669,SYNID0103175044,0.00024634251794057523,individual,CA,ON,ST CATHARINES,MALE,Married,RETIRED,unknown,83737.0,66.10814510609171,12033.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,783.29,0.0,0.0,1290.4499999999998,3.0,0.25,,0
670,SYNID0107854734,0.00024575004105669817,individual,CA,QC,MONTREAL,FEMALE,Single,73300,Transport truck drivers,35635.0,66.62833675564681,11840.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,1054.65,0.0,0.07692307692307693,,0
671,SYNID0109474572,0.00024398911113247972,individual,CA,unknown,other,FEMALE,Married,UNEMPLOYED,unknown,9.0,47.441478439425055,6905.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,2190.94,0.0,0.0,0.0,0.0,0.0,unemployed,0
672,SYNID0108006936,0.00023758780744637776,individual,CA,unknown,other,unknown,Married,75200,Taxi and limousine drivers and chauffeurs,0.0,51.540041067761805,3630.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,977.5799999999999,0.0,0.0,165.38,0.0,0.0,,0
673,SYNID0104535187,0.00023571876574224668,individual,CA,NS,HALIFAX,MALE,Married,21399,Other professional engineers,187433.0,58.704996577686515,13919.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,215.03,0.0,0.0,5858.74,4.0,0.16778523489932887,high EFT outflows (top 10%),0
674,SYNID0104569640,0.00022989875595444433,individual,CA,unknown,other,unknown,Married,SELF_EMPLOYED,unknown,185442.0,71.1813826146475,13192.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,6176.45,0.0,0.0,67.76,0.0,0.14285714285714285,,0
675,SYNID0103362006,0.00022976116247817304,individual,CA,BC,RICHMOND,MALE,Married,RETIRED,unknown,79310.0,76.06297056810403,5178.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0
676,SYNID0101639444,0.00022851114407355477,individual,CA,ON,SCARBOROUGH,FEMALE,Married,OTHER,unknown,53695.0,46.23956194387406,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,788.5799999999999,0.0,0.0,,0
677,SYNID0105971638,0.0002276961371126587,individual,CA,unknown,other,FEMALE,Single,SELF_EMPLOYED,unknown,62754.0,38.280629705681044,9107.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3721.72,0.0,0.0,1458.55,0.0,0.0,,0
678,SYNID0104542108,0.0002272595683922323,individual,CA,unknown,other,FEMALE,Married,14100,General office support workers,60457.0,40.205338809034906,6660.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,6716.46,0.0,0.0,0.0,1.0,0.0,,0
679,SYNID0101220677,0.00022653005679145705,individual,CA,QC,other,unknown,Married,OTHER,unknown,0.0,49.541409993155376,2843.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,3540.74,0.0,0.0,,0
680,SYNID0106048900,0.00022505291586550846,individual,CA,ON,TIMMINS,FEMALE,Married,RETIRED,unknown,92779.0,70.13004791238878,10364.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,7169.24,0.0,0.0,2010.3999999999999,0.0,0.2631578947368421,,0
681,SYNID0100845215,0.00022228272135088866,individual,CA,unknown,other,MALE,Married,21399,Other professional engineers,64313.0,52.668035592060235,4077.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0
682,SYNID0103634808,0.000222278569331895,individual,CA,ON,BRAMPTON,MALE,Single,RETIRED,unknown,77913.0,63.121149897330596,10585.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,0.0,0.0,0.0,3391.0299999999997,0.0,0.0,,0
683,SYNID0100829885,0.00022172471878252766,individual,CA,ON,PICKERING,FEMALE,Single,RETIRED,unknown,16860.0,78.10266940451746,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,3716.5699999999997,0.0,0.0,0.0,1.0,0.0,,0
684,SYNID0102898844,0.00022076513325298465,individual,CA,ON,BURLINGTON,MALE,Married,OTHER,unknown,77698.0,35.79739904175222,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,14198.82,0.0,0.0,1618.71,13.0,0.16666666666666666,high EMT volume (top 10%); high cheque activity (top 10%),0
685,SYNID0104338656,0.00021910277641410121,individual,CA,ON,NIAGARA FALLS,unknown,Married,OTHER,unknown,36427.0,,8561.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,4375.41,0.0,0.0,795.95,5.0,0.0,,0
686,SYNID0101125562,0.00021745688272115926,individual,CA,ON,OTTAWA,FEMALE,Married,RETIRED,unknown,51691.0,84.63791923340177,10457.0,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,957.3100000000002,0.0,0.0,5466.92,1.0,0.21568627450980393,high EFT outflows (top 10%),0
687,SYNID0108195889,0.00021685156464361,individual,CA,ON,BARRIE,MALE,Married,OTHER,unknown,56616.0,66.34633812457221,,unknown,unknown,0.0,0.0,0.0,,0.0,0.0,1,1039.27,0.0,0.0,1756.4499999999998,6.0,0.0,,0
