customer_id,country,province,city,industry_code,employee_count,sales,established_date,onboard_date
SYNID0200618521,CA,ON,AURORA,8671,4.0,0.0,2024-02-28,2024-05-02
SYNID0200619086,CA,AB,EDMONTON,7799,1.0,75838.0,2023-09-23,2023-12-28
SYNID0200619175,CA,ON,BRACEBRIDGE,9999,0.0,0.0,2004-02-02,2005-05-22
SYNID0200619180,CA,ON,BRAMPTON,7721,1.0,164672.0,2010-02-07,2011-04-18
SYNID0200619184,CA,,other,7611,1.0,0.0,2024-12-04,2024-12-09
SYNID0200619599,CA,,other,Other,1.0,0.0,2023-08-18,2023-11-01
SYNID0200619627,CA,AB,AIRDRIE,4561,1.0,1.0,2017-10-25,2018-01-03
SYNID0200619829,CA,ON,WOODSTOCK,Other,1.0,,2019-09-01,2019-09-11
SYNID0200619837,CA,,other,Other,,301875.0,,2023-04-23
SYNID0200619912,CA,,other,9659,0.0,0.0,1990-07-11,1992-09-08
SYNID0200620151,CA,,other,9699,0.0,0.0,1993-01-10,1992-05-27
SYNID0200620221,CA,BC,VERNON,7771,1.0,0.0,2017-11-27,2017-12-16
SYNID0200620239,CA,ON,BRAMPTON,9953,0.0,0.0,2020-01-04,2023-11-01
SYNID0200620287,CA,,other,6352,2.0,109093.0,,2010-10-30
SYNID0200620440,CA,ON,BRADFORD,7215,1.0,0.0,2024-03-13,2024-04-28
SYNID0200620515,CA,,other,Other,2.0,246884.0,2018-02-04,2019-12-18
SYNID0200620564,CA,,other,Other,15.0,3885560.0,2018-07-23,1998-02-07
SYNID0200620797,CA,ON,OSHAWA,4013,1.0,,2022-11-25,2022-11-29
SYNID0200620809,CA,ON,OTTAWA,7771,1.0,,2022-04-26,2022-08-24
SYNID0200620993,CA,BC,KELOWNA,Other,0.0,0.0,2023-07-28,2023-12-25
SYNID0200621069,CA,BC,VANCOUVER,8669,1.0,105861.0,2019-12-19,2021-04-02
SYNID0200621249,CA,AB,LETHBRIDGE,4013,1.0,184935.0,1993-07-23,2003-10-07
SYNID0200621531,CA,,other,6413,0.0,0.0,1996-11-10,1993-08-23
SYNID0200621546,CA,AB,RED DEER,7791,0.0,1468429.0,2017-09-24,
SYNID0200621698,CA,,other,7215,2.0,33945.0,2012-06-28,2019-08-29
SYNID0200621808,CA,,other,6596,,232518.0,2010-05-11,2009-09-07
SYNID0200621856,CA,,other,7771,1.0,84656.0,2016-11-18,2020-02-22
SYNID0200621894,CA,,other,7771,1.0,,2015-08-04,2015-10-10
SYNID0200621945,CA,,other,7771,1.0,112508.0,1997-12-21,2004-10-11
SYNID0200622308,CA,ON,ANCASTER,7215,1.0,20463.0,2020-08-18,2020-09-06
SYNID0200622318,CA,BC,SURREY,8653,3.932721000054004,961089.0,2018-01-28,2019-02-20
SYNID0200622331,CA,,other,0211,1.0,142816.0,2020-01-24,2020-12-16
SYNID0200622457,CA,,other,7771,1.0,141918.0,2010-10-17,
SYNID0200622635,CA,,other,7292,0.0,0.0,2024-09-11,2024-12-24
SYNID0200622869,CA,,other,4233,1.0,0.0,2023-07-07,2023-11-25
SYNID0200622935,CA,BC,PRINCE GEORGE,7421,0.0,0.0,2021-03-24,2021-09-24
SYNID0200622941,CA,ON,ORLEANS,7761,1.0,0.0,2024-07-08,2024-12-01
SYNID0200623060,CA,MB,WINNIPEG,8651,1.0,652644.0,2014-12-22,2020-08-01
SYNID0200623085,CA,,other,Other,0.0,0.0,1997-02-25,1997-03-14
SYNID0200623096,CA,MB,WINNIPEG,7771,1.0,0.0,2021-05-04,
SYNID0200623313,CA,,other,9639,1.0,,2000-05-15,2001-09-25
SYNID0200623494,CA,,other,9659,0.0,290532.0,1987-09-06,1993-07-25
SYNID0200623578,CA,ON,BRAMPTON,7759,1.0,54238.0,2020-11-05,2021-09-04
SYNID0200623647,CA,ON,TORONTO,7749,,0.0,2014-02-16,
SYNID0200623866,CA,ON,BOLTON,0211,4.0,798667.0,2009-09-10,2014-09-02
SYNID0200623947,CA,ON,THORNHILL,4561,2.0,,2011-09-03,2011-08-02
SYNID0200624138,CA,,other,Other,2.0,256865.0,2003-09-11,2006-10-17
SYNID0200624596,CA,,other,4561,2.0,0.0,2023-06-09,2023-10-30
SYNID0200624603,CA,BC,VANCOUVER,Other,1.0,,2012-07-11,2012-09-06
SYNID0200624644,CA,QC,LAVAL,4013,1.0,0.0,2024-11-30,2024-12-31
SYNID0200624689,CA,ON,RICHMOND HILL,9211,6.0,,2017-12-15,2017-12-25
SYNID0200624775,CA,QC,LAVAL,7799,1.0,130614.0,2018-12-21,2018-12-23
SYNID0200624776,CA,AB,LETHBRIDGE,0211,2.0,1.0,2018-08-20,2018-09-07
SYNID0200624843,CA,,other,7771,1.0,,2022-06-01,2022-06-21
SYNID0200624915,CA,ON,SUDBURY,Other,2.0,498648.0,1996-03-28,2013-11-03
SYNID0200625186,CA,BC,BURNABY,8651,1.0,264083.0,2010-03-18,2010-09-20
SYNID0200625188,CA,,other,8599,,198643.0,2015-06-12,2016-01-24
SYNID0200625391,CA,,other,4561,,158623.0,1995-05-23,
SYNID0200625530,CA,,other,7215,1.0,0.0,2021-10-08,2021-10-11
SYNID0200625723,CA,ON,SARNIA,4013,1.0,0.0,2022-12-22,
SYNID0200625753,CA,,other,Other,6.0,374842.0,2016-12-20,2016-10-08
SYNID0200625950,CA,AB,CALGARY,4232,1.0,0.0,2024-10-23,2024-11-26
SYNID0200625970,CA,,other,7759,1.0,55723.0,,1993-10-12
SYNID0200626345,CA,,other,7215,1.0,0.0,2017-09-01,2018-10-15
SYNID0200626470,CA,,other,7771,1.0,123697.0,2019-02-26,
SYNID0200626539,CA,ON,TORONTO,6351,10.0,4995916.0,1996-11-17,1997-02-17
SYNID0200626569,CA,NL,ST. JOHN'S,6311,2.0,0.0,,2022-12-27
SYNID0200626610,CA,AB,CALGARY,7799,1.0,379839.0,2010-02-02,2004-01-14
SYNID0200626627,CA,ON,MISSISSAUGA,0141,1.0,0.0,2024-12-17,2025-05-04
SYNID0200626866,CA,ON,MISSISSAUGA,4299,6.0,0.0,2022-05-27,2022-12-31
SYNID0200627274,CA,,other,Other,0.0,0.0,2024-07-02,2024-09-22
SYNID0200627315,CA,BC,LANGLEY,8132,2.0,623404.0,,2014-05-05
SYNID0200627574,CA,,other,Other,2.0,189420.0,2011-05-07,2016-09-07
SYNID0200627772,CA,AB,EDMONTON,7292,2.0,30910.0,2016-04-01,2016-05-20
SYNID0200627784,CA,ON,ST CATHARINES,Other,1.0,36958.0,,2020-09-07
SYNID0200628200,CA,ON,TORONTO,Other,2.0,114234.0,2002-06-01,2003-02-03
SYNID0200628431,CA,ON,OAKVILLE,7292,0.0,0.0,2019-02-05,2020-03-11
SYNID0200628433,CA,AB,CALGARY,8649,1.0,224309.0,2012-12-16,2018-04-15
SYNID0200628475,CA,AB,EDMONTON,4561,,243175.0,2001-10-24,2021-01-14
SYNID0200628534,CA,ON,DUNDAS,7761,1.0,,2014-07-12,2014-05-25
SYNID0200628604,CA,ON,SCARBOROUGH,7761,1.0,0.0,2020-06-15,2020-08-13
SYNID0200628638,CA,,other,9659,0.0,0.0,2016-08-09,2020-08-07
SYNID0200628649,CA,ON,ETOBICOKE,8654,,2018121.0,2004-11-25,2013-10-15
SYNID0200628727,CA,ON,BRAMPTON,4278,0.0,0.0,2009-12-24,
SYNID0200628864,CA,ON,BARRIE,7771,1.0,257606.0,2020-04-21,2020-09-07
SYNID0200628867,CA,AB,CALGARY,8651,1.0,169473.0,2019-07-31,2021-10-04
SYNID0200628903,CA,QC,LAVAL,7511,0.0,0.0,2017-12-25,2020-10-03
SYNID0200628949,CA,ON,OTTAWA,8652,1.0,0.0,2024-09-22,2024-10-05
SYNID0200629028,CA,MB,WINNIPEG,8652,2.0,152258.0,2008-10-09,
SYNID0200629137,CA,MB,WINNIPEG,4561,4.0,686088.0,2017-02-16,2020-12-20
SYNID0200629168,CA,,other,9659,0.0,,2013-01-11,2013-04-04
SYNID0200629332,CA,,other,8652,1.0,0.0,2022-10-19,2022-11-19
SYNID0200629499,CA,ON,MILTON,4278,1.0,0.0,2024-01-16,2024-03-09
SYNID0200629884,CA,ON,OTTAWA,7721,1.0,0.0,2022-09-09,2022-02-16
SYNID0200629967,CA,ON,TORONTO,7761,1.0,0.0,2018-10-03,
SYNID0200629970,CA,AB,CALGARY,0211,2.0,287061.0,2017-09-30,2017-11-04
SYNID0200629974,CA,ON,WOODBRIDGE,Other,10.0,,2009-12-26,2009-12-31
SYNID0200630002,CA,,other,8652,0.0,96728.0,1998-02-15,1993-09-06
SYNID0200630093,CA,ON,MISSISSAUGA,8671,3.0,,2003-02-03,2006-07-11
SYNID0200630242,CA,BC,BURNABY,9799,0.0,0.0,2010-09-14,2010-11-25
SYNID0200630344,CA,ON,TORONTO,Other,0.0,,,2024-07-13
SYNID0200630634,CA,AB,GRANDE PRAIRIE,4561,2.0,,2001-03-05,2001-04-28
SYNID0200630639,CA,ON,ETOBICOKE,8654,1.0,,2006-03-16,2006-06-14
SYNID0200630960,CA,ON,AJAX,7512,2.0,0.0,2024-05-07,2024-07-30
SYNID0200631062,CA,ON,ETOBICOKE,7771,1.0,185736.0,2010-03-17,2010-06-20
SYNID0200631104,CA,,other,6011,1.0,75596.0,2018-07-10,2019-01-25
SYNID0200631159,CA,AB,CALGARY,9659,4.0,0.0,2024-01-11,2024-02-05
SYNID0200631174,CA,ON,COURTICE,7741,1.0,0.0,2023-02-01,2023-06-21
SYNID0200631227,CA,QC,TERREBONNE,Other,1.0,189092.0,1999-07-17,2024-03-21
SYNID0200631322,CA,BC,RICHMOND,Other,1.0,0.0,2018-08-18,2018-10-17
SYNID0200631470,CA,,other,4214,1.0,372624.0,2002-07-28,
SYNID0200631635,CA,,other,9641,,762876.0,2000-11-10,2001-02-02
SYNID0200631850,CA,ON,WHITBY,9712,65.0,1342869.0,1996-03-25,2012-10-29
SYNID0200631927,CA,ON,VAUGHAN,7771,1.0,0.0,2023-01-18,2023-05-23
SYNID0200632141,CA,BC,VICTORIA,8635,0.0,0.0,2019-06-19,2019-11-22
SYNID0200632295,CA,BC,VANCOUVER,8651,1.0,0.0,2024-04-02,2024-06-10
SYNID0200632301,CA,ON,TORONTO,Other,0.0,0.0,2019-08-10,2019-08-28
SYNID0200632479,CA,,other,7721,1.0,45278.0,2019-11-05,2021-03-17
SYNID0200632572,CA,,other,Other,1.0,29823.0,2014-01-30,2019-04-27
SYNID0200632574,CA,BC,KAMLOOPS,7215,2.0,0.0,2014-07-19,2015-03-29
SYNID0200632612,CA,ON,TORONTO,9659,1.0,38179.0,2022-09-14,2024-08-19
SYNID0200632787,CA,ON,BOLTON,0211,2.0,0.0,2022-08-21,2022-10-10
SYNID0200632846,CA,,other,7749,1.0,56033.0,2004-09-01,2004-09-19
SYNID0200633227,CA,ON,OTTAWA,Other,2.0,,2003-02-15,2015-08-16
SYNID0200633380,CA,,other,4013,1.0,0.0,2022-10-08,2022-10-28
SYNID0200633550,CA,,other,4561,1.0,1.0,2016-04-24,2020-05-24
SYNID0200633562,CA,ON,TORONTO,Other,0.0,0.0,2024-12-04,2025-01-01
SYNID0200633604,CA,,other,Other,1.0,358780.0,2003-01-10,2004-02-22
SYNID0200633993,CA,ON,KITCHENER,Other,,,2022-09-06,2022-11-12
SYNID0200634186,CA,ON,BRACEBRIDGE,Other,,1.0,2018-07-24,2018-08-27
SYNID0200634353,CA,ON,THORNHILL,7739,1.0,0.0,1988-12-17,1992-10-01
SYNID0200634431,CA,QC,LAVAL,Other,2.0,,2016-05-13,
SYNID0200634454,CA,NS,HALIFAX,7511,0.0,0.0,2000-07-14,
SYNID0200634477,CA,,other,9821,0.0,0.0,1981-11-26,1992-09-16
SYNID0200634514,CA,BC,PRINCE GEORGE,7721,2.0,0.0,2019-07-09,2020-08-05
SYNID0200634975,CA,ON,GEORGETOWN,9631,1.0,134492.0,2017-01-14,2017-10-01
SYNID0200635071,CA,ON,SARNIA,8641,3.0,0.0,2001-07-06,2001-07-14
SYNID0200635157,CA,AB,other,7611,1.0,41734.0,2016-11-18,2018-05-18
SYNID0200635226,CA,,other,9953,3.0,325294.0,1971-05-25,1999-03-03
SYNID0200635229,CA,AB,EDMONTON,7759,2.0,,2018-01-09,2017-10-31
SYNID0200635301,CA,QC,MONTREAL,7749,1.0,,2022-12-11,2022-12-16
SYNID0200635452,CA,ON,TORONTO,7721,1.0,0.0,2023-08-23,2023-11-23
SYNID0200635488,CA,,other,9953,,0.0,2010-06-26,2011-11-02
SYNID0200635564,CA,ON,SCARBOROUGH,Other,2.0,,2021-09-27,2021-10-27
SYNID0200635658,CA,,other,6351,1.0,0.0,2023-01-15,2023-08-20
SYNID0200635831,CA,,other,4261,1.0,39425.0,2011-04-08,2012-08-29
SYNID0200635857,CA,ON,TORONTO,9211,0.0,106736.0,2000-06-22,2000-05-05
SYNID0200635875,CA,ON,WATERLOO,7771,0.0,0.0,2024-01-23,2024-03-04
SYNID0200636244,CA,,other,8671,1.0,89240.0,2004-01-31,2004-07-12
SYNID0200636254,CA,,other,4564,,307767.0,2014-06-30,2014-12-16
SYNID0200636404,CA,,other,0411,2.0,197967.0,1995-06-11,1996-08-18
SYNID0200636604,CA,ON,ETOBICOKE,7215,1.0,0.0,2020-04-08,2020-12-11
SYNID0200636829,CA,ON,TORONTO,7759,,,2016-03-12,2017-11-27
SYNID0200637026,CA,,other,4565,4.0,133194.0,2019-10-19,2024-06-12
SYNID0200637071,CA,,other,Other,8.0,153320.0,1989-03-17,1992-07-18
SYNID0200637163,CA,ON,BRAMPTON,4561,1.0,643372.0,2015-03-12,2018-09-28
SYNID0200637295,CA,ON,PICKERING,4561,1.0,,2012-01-23,
SYNID0200637380,CA,,other,9111,,0.0,2018-03-21,2018-03-22
SYNID0200637433,CA,ON,OTTAWA,7771,,1.0,2013-04-11,
SYNID0200637929,CA,,other,Other,0.0,0.0,2015-11-14,2015-11-22
SYNID0200638313,CA,NL,ST. JOHN'S,7611,2.0,0.0,,2024-05-12
SYNID0200638382,CA,BC,NORTH VANCOUVER,6031,2.0,,2019-11-20,2019-12-23
SYNID0200638772,CA,ON,MISSISSAUGA,8661,,280804.0,2013-10-17,2013-11-16
SYNID0200639063,CA,QC,TERREBONNE,7215,0.0,,1980-05-29,2009-04-29
SYNID0200639170,CA,,other,7215,0.0,0.0,2024-06-03,2024-09-20
SYNID0200639184,CA,AB,EDMONTON,9211,1.0,54090.0,2013-10-02,2013-12-17
SYNID0200639238,CA,ON,TORONTO,8651,1.0,131749.0,1996-06-09,2020-02-27
SYNID0200639290,CA,,other,4011,25.0,310251.0,2022-09-10,2022-12-31
SYNID0200639308,CA,,other,4561,1.0,70968.0,2007-12-22,2009-11-10
SYNID0200639439,CA,ON,BARRIE,Other,0.0,0.0,1999-06-24,1996-01-27
SYNID0200639563,CA,,other,4013,1.0,89291.0,2014-01-10,2014-01-11
SYNID0200639566,CA,ON,STONEY CREEK,7215,5.0,569738.0,2007-12-02,2007-03-25
SYNID0200639695,CA,,other,9212,1.0,0.0,2018-06-01,2018-10-17
SYNID0200639724,CA,ON,TORONTO,4561,1.0,0.0,2022-12-14,2022-12-18
SYNID0200639789,CA,ON,BRADFORD,9861,1.0,497987.0,2019-02-26,2022-10-11
SYNID0200639873,CA,ON,TORONTO,9213,,85692.0,2017-06-29,2017-12-08
SYNID0200639895,CA,,other,7215,1.0,0.0,2024-08-04,2024-10-22
SYNID0200639911,CA,BC,SURREY,7771,1.0,338018.0,2012-10-17,2012-11-28
SYNID0200640067,CA,,other,Other,2.0,67782.0,2017-09-07,2018-10-11
SYNID0200640263,CA,ON,MISSISSAUGA,Other,1.0,534167.0,2017-08-15,2017-11-25
SYNID0200640317,CA,NL,ST. JOHN'S,7771,1.0,3147.0,2018-09-11,2018-09-25
SYNID0200640438,CA,,other,Other,1.0,612013.0,2014-08-17,2014-11-17
SYNID0200640444,CA,ON,MISSISSAUGA,7771,1.0,,2024-04-30,2024-05-05
SYNID0200640743,CA,,other,9953,0.0,0.0,1989-05-06,1992-11-17
SYNID0200640876,CA,AB,EDMONTON,9861,0.0,0.0,2008-06-01,2008-12-13
SYNID0200640961,CA,,other,7761,1.0,144457.0,2011-11-15,2011-12-29
SYNID0200641004,CA,,other,9841,0.0,0.0,2014-03-16,2020-12-23
SYNID0200641175,CA,ON,MISSISSAUGA,Other,2.0,0.0,2023-06-16,2023-07-26
SYNID0200641553,CA,ON,BRAMPTON,9953,0.0,0.0,1993-11-30,1993-12-09
SYNID0200641601,CA,ON,OSHAWA,8651,4.641413663855125,1230472.0,2014-07-04,2014-07-19
SYNID0200641645,CA,ON,TORONTO,7761,0.0,256498.0,1980-06-01,1995-10-19
SYNID0200642008,CA,ON,RICHMOND HILL,8651,1.0,0.0,2024-09-08,2024-09-18
SYNID0200642123,CA,ON,MISSISSAUGA,8511,1.0,0.0,2024-06-21,2024-12-24
SYNID0200642224,CA,,other,8651,1.0,0.0,2022-08-06,2022-10-31
SYNID0200642270,CA,MB,WINNIPEG,Other,0.0,0.0,1990-08-01,2015-11-26
SYNID0200642384,CA,AB,CALGARY,7215,1.0,0.0,1977-03-27,2008-06-11
SYNID0200642430,CA,NS,HALIFAX,7215,0.0,0.0,2011-05-29,2011-12-12
SYNID0200642440,CA,ON,TORONTO,7771,2.0,203852.0,2004-04-05,2004-04-18
SYNID0200642493,CA,ON,BRAMPTON,4561,3.0,488577.0,,2017-11-22
SYNID0200642513,CA,ON,MISSISSAUGA,4233,1.0,0.0,2024-07-02,
SYNID0200642555,CA,ON,ST CATHARINES,9811,1.0,32663.0,2020-08-12,2020-11-19
SYNID0200642694,CA,BC,PRINCE GEORGE,7771,1.0,826263.0,2012-05-19,2013-04-02
SYNID0200642881,CA,,other,4013,1.0,92099.0,2024-05-22,2024-05-25
SYNID0200642913,CA,,other,Other,0.0,85252.0,2015-11-08,2015-12-26
SYNID0200643031,CA,,other,9799,4.0,81968.0,1999-03-20,2003-10-01
SYNID0200643090,CA,BC,NEW WESTMINSTER,6413,3.0,380119.0,1996-04-29,1996-06-13
SYNID0200643175,CA,ON,MAPLE,7731,1.0,0.0,2024-06-23,2024-06-27
SYNID0200643253,CA,,other,7752,1.0,311515.0,2021-04-30,2021-11-01
SYNID0200643335,CA,AB,LEDUC,Other,1.0,154841.0,1994-08-16,1996-11-06
SYNID0200643591,CA,,other,9953,0.0,51565.0,2012-02-13,2013-08-19
SYNID0200643664,CA,,other,6312,0.0,38500.0,2002-04-16,2004-09-01
SYNID0200643675,CA,BC,RICHMOND,Other,2.0,0.0,2022-06-06,2022-08-25
SYNID0200644002,CA,ON,MISSISSAUGA,8653,4.0,830474.0,2016-06-26,2021-11-06
SYNID0200644042,CA,,other,8669,4.0,0.0,,
SYNID0200644108,CA,,other,9953,4.0,352483.0,2001-01-05,2010-07-15
SYNID0200644341,CA,ON,OTTAWA,9942,0.0,0.0,1995-11-12,1995-06-18
SYNID0200644620,CA,,other,Other,1.0,1465265.0,2021-08-12,2022-10-30
SYNID0200644756,CA,NL,ST. JOHN'S,7771,1.0,168298.0,1993-06-27,2006-05-10
SYNID0200644764,CA,ON,SCARBOROUGH,4564,,0.0,2021-06-13,2021-08-16
SYNID0200644847,CA,,other,4411,1.0,0.0,2024-07-09,2024-11-04
SYNID0200644861,CA,ON,THORNHILL,Other,2.0,1.0,2007-03-28,2007-12-05
SYNID0200644918,CA,,other,4011,1.0,37658.0,1984-06-20,1993-07-08
SYNID0200645017,CA,ON,KINGSTON,7771,0.0,0.0,2010-06-27,2010-08-01
SYNID0200645208,CA,NB,MIRAMICHI,Other,1.0,190907.0,2019-09-02,2020-07-18
SYNID0200645218,CA,AB,EDMONTON,0511,1.0,,2023-10-22,2023-12-27
SYNID0200645640,CA,BC,NORTH VANCOUVER,Other,0.0,0.0,2019-10-14,2019-10-29
SYNID0200645642,CA,BC,KAMLOOPS,7759,1.0,27832.0,2022-04-10,2022-07-05
SYNID0200645800,CA,ON,MISSISSAUGA,7215,0.0,,2015-10-04,2015-12-23
SYNID0200646041,CA,AB,EDMONTON,4261,10.0,1500519.0,2018-06-14,2019-09-29
SYNID0200646302,CA,ON,TORONTO,7771,2.0,1.0,2023-05-25,2024-11-12
SYNID0200646418,CA,ON,CARP,7215,0.0,0.0,2012-11-19,2012-11-20
SYNID0200646558,CA,BC,VANCOUVER,8669,1.0,0.0,2024-10-29,2024-11-25
SYNID0200646579,CA,,other,Other,2.0,334084.0,1975-03-16,1993-05-26
SYNID0200646634,CA,AB,CALGARY,Other,0.0,0.0,2024-03-11,2024-05-17
SYNID0200646863,CA,,other,4561,1.0,0.0,2020-05-05,2020-07-11
SYNID0200647033,CA,ON,TORONTO,9631,2.0,,1997-06-21,1997-10-18
SYNID0200647039,CA,ON,NIAGARA FALLS,8653,1.0,0.0,2022-09-09,
SYNID0200647137,CA,,other,7761,7.682150412398273,302524.0,1991-01-31,1993-02-17
SYNID0200647287,CA,ON,TORONTO,7721,,0.0,2014-08-26,2014-11-18
SYNID0200647488,CA,ON,TORONTO,7215,0.0,0.0,2020-02-09,2020-03-11
SYNID0200647529,CA,QC,MONTREAL,7771,1.0,0.0,2020-10-11,2020-12-30
SYNID0200647571,CA,AB,EDMONTON,4411,1.0,0.0,2023-02-02,2023-04-07
SYNID0200647586,CA,ON,TORONTO,6031,0.0,0.0,2017-07-15,
SYNID0200647675,CA,,other,7292,0.0,0.0,2022-05-25,2024-08-30
SYNID0200647869,CA,BC,FORT ST. JOHN,7761,,283637.0,2021-05-05,2021-06-02
SYNID0200648061,CA,,other,9953,,0.0,2022-02-26,
SYNID0200648114,CA,QC,GATINEAU,7721,1.0,0.0,2023-01-11,2023-02-28
SYNID0200648140,CA,,other,7215,0.0,,2009-08-31,2009-09-19
SYNID0200648197,CA,AB,OKOTOKS,4564,,43114.0,2021-07-13,2022-07-20
SYNID0200648249,CA,ON,NIAGARA FALLS,7215,2.0,187906.0,2017-06-26,
SYNID0200648308,CA,,other,4561,2.0,305121.0,2014-01-24,2013-02-16
SYNID0200648384,CA,AB,CALGARY,Other,1.0,0.0,2023-12-19,2023-12-21
SYNID0200648473,CA,BC,COURTENAY,7771,1.0,0.0,2024-11-23,
SYNID0200648568,CA,ON,TORONTO,0919,2.0,0.0,2023-12-23,2023-12-27
SYNID0200648988,CA,SK,REGINA,Other,3.0,190433.0,2018-04-15,2020-01-30
SYNID0200649112,CA,ON,TORONTO,9699,15.0,,2010-05-17,2010-12-04
SYNID0200649145,CA,,other,9953,1.0,,1967-11-01,2019-07-10
SYNID0200649171,CA,,other,8652,6.0,68677.0,2002-03-20,2008-04-20
SYNID0200649186,CA,NS,DARTMOUTH,Other,1.0,0.0,2022-05-04,2022-09-25
SYNID0200649193,CA,AB,MEDICINE HAT,Other,1.0,,2021-04-23,2021-08-27
SYNID0200649286,CA,,other,4411,1.0,0.0,2017-04-19,2017-11-19
SYNID0200649347,CA,AB,EDMONTON,8651,,,2011-09-11,2011-12-07
SYNID0200649440,CA,,other,Other,0.0,0.0,2006-12-13,2006-12-22
SYNID0200649823,CA,,other,4013,1.0,0.0,,2024-12-04
SYNID0200649859,CA,,other,7771,1.0,169887.0,2009-08-24,2009-11-15
SYNID0200650001,CA,AB,CALGARY,7512,2.0,77731.0,2004-10-24,2005-09-03
SYNID0200650278,CA,,other,6599,1.0,214578.0,2006-03-17,2006-11-14
SYNID0200650736,CA,ON,TORONTO,9699,1.0,0.0,,2024-08-16
SYNID0200650931,CA,,other,6352,1.0,0.0,2021-07-02,2021-07-21
SYNID0200651030,CA,,other,4561,0.0,614376.0,2015-02-27,2019-11-09
SYNID0200652131,CA,,other,1099,7.0,1947461.0,2016-02-22,2016-12-25
SYNID0200652197,CA,AB,EDMONTON,7292,1.0,86427.0,1980-02-14,2023-10-08
SYNID0200652373,CA,ON,SCARBOROUGH,Other,1.0,20307.0,2010-07-28,2020-11-12
SYNID0200652719,CA,ON,OAKVILLE,7292,0.0,0.0,2023-02-09,2023-06-29
SYNID0200652792,CA,BC,NEW WESTMINSTER,7215,1.0,0.0,2019-10-20,2019-11-18
SYNID0200652826,CA,,other,9861,0.0,0.0,2005-07-05,2008-12-14
SYNID0200653126,CA,,other,Other,2.0,,2007-05-23,2008-08-21
SYNID0200653246,CA,ON,CONCORD,Other,0.0,0.0,2021-02-11,2022-06-03
SYNID0200653489,CA,,other,4561,1.0,50282.0,2016-05-07,2020-03-22
SYNID0200653607,CA,ON,WHITBY,9811,0.0,0.0,2001-07-25,2001-09-12
SYNID0200653793,CA,QC,QUEBEC,6312,0.0,0.0,2006-01-03,2006-05-02
SYNID0200653844,CA,AB,CALGARY,7799,1.0,60850.0,2013-06-28,2013-09-28
SYNID0200654019,CA,ON,OTTAWA,4276,1.0,67809.0,2021-03-12,2024-10-19
SYNID0200654155,CA,ON,TORONTO,8651,2.0,428797.0,1992-01-01,2013-11-06
SYNID0200654174,CA,,other,Other,0.0,0.0,2024-04-08,2024-05-24
SYNID0200654187,CA,AB,ROCKY VIEW COUNTY,8641,2.0,271816.0,2007-07-21,2015-09-23
SYNID0200654336,CA,,other,Other,0.0,0.0,1988-06-06,1992-01-26
SYNID0200654362,CA,ON,BRAMPTON,8651,1.0,0.0,2024-11-25,2024-12-18
SYNID0200654396,CA,ON,COLLINGWOOD,Other,0.0,0.0,2024-07-11,2024-11-10
SYNID0200654452,CA,BC,VICTORIA,Other,15.0,3969071.0,2009-05-12,2009-12-19
SYNID0200654731,CA,AB,CALGARY,4013,0.0,143327.0,2015-05-23,2016-01-19
SYNID0200654822,CA,,other,Other,0.0,0.0,2006-06-28,2000-08-24
SYNID0200654826,CA,NB,MIRAMICHI,7761,1.0,219090.0,1995-03-08,
SYNID0200654888,CA,,other,Other,1.0,,1993-04-10,
SYNID0200654951,CA,,other,7761,4.0,0.0,1992-10-03,1996-12-17
SYNID0200655075,CA,ON,NORTH YORK,Other,3.0,0.0,2023-03-24,2023-10-25
SYNID0200655172,CA,,other,Other,0.0,,1993-08-11,
SYNID0200655277,CA,ON,TIMMINS,4219,2.0,,2007-08-25,2007-12-27
SYNID0200655292,CA,ON,SUDBURY,9631,5.0,585472.0,,1992-04-20
SYNID0200655331,CA,ON,TORONTO,8653,2.0,0.0,2023-08-17,2023-10-18
SYNID0200655381,CA,AB,CALGARY,8651,5.0,578726.0,2010-02-15,2010-08-22
SYNID0200655413,CA,ON,TORONTO,4561,,761351.0,1977-06-25,1997-03-28
SYNID0200655468,CA,,other,9942,0.0,0.0,1999-01-06,2006-08-05
SYNID0200655473,CA,,other,9999,0.0,0.0,1991-02-03,1992-02-18
SYNID0200655682,CA,ON,TORONTO,4013,1.0,0.0,2023-08-12,2023-11-01
SYNID0200655715,CA,AB,CALGARY,Other,1.0,353335.0,2009-12-30,2009-12-31
SYNID0200655767,CA,,other,4021,1.0,33142.0,2000-04-17,2001-04-18
SYNID0200655776,CA,BC,NANAIMO,Other,1.0,36204.0,2006-07-22,2007-09-16
SYNID0200655906,CA,ON,BRAMPTON,4561,1.0,0.0,2024-03-07,2024-12-08
SYNID0200655922,CA,ON,MISSISSAUGA,Other,1.0,0.0,2020-03-19,2020-06-11
SYNID0200655937,CA,,other,Other,0.0,305444.0,1999-07-10,1999-09-07
SYNID0200656245,CA,,other,9213,1.0,41368.0,2010-07-28,2021-06-26
SYNID0200656403,CA,,other,Other,,807046.0,2005-07-30,2010-11-12
SYNID0200656565,CA,,other,4013,0.0,45070.0,2016-05-28,2016-09-30
SYNID0200656613,CA,,other,7611,2.0,633533.0,2019-07-10,2022-05-20
SYNID0200656743,CA,,other,9962,0.0,0.0,1996-02-26,
SYNID0200657044,CA,AB,EDMONTON,9211,1.0,0.0,2017-02-09,2016-09-29
